representacion,clasificador,carga_train,carga_test,distancia_carga,fold,n_train,n_test,exactitud,f1_macro,f1_Normal,f1_IR,f1_B,f1_OR,segundos_ajuste,segundos_prediccion,en_comparacion
fft_rmsnorm,SVM-RBF,0,1,1,1,1006,296,0.8175675675675675,0.7808892496392497,0.9431818181818182,0.5111111111111111,0.8121212121212121,0.8571428571428571,0.13768369995523244,0.059826700016856194,False
fft_rmsnorm,SVM-RBF,0,1,1,2,1006,295,0.7966101694915254,0.7843916944846678,0.9058823529411765,0.5531914893617021,0.6938775510204082,0.9846153846153847,0.1377130999462679,0.06580040004337206,False
fft_rmsnorm,SVM-RBF,0,1,1,3,1006,296,0.8175675675675675,0.7789975040925027,0.9491525423728814,0.4943820224719101,0.8701298701298701,0.8023255813953488,0.14088250003987923,0.06176650000270456,False
fft_rmsnorm,SVM-RBF,0,1,1,4,1011,291,0.7903780068728522,0.7480355229041697,0.9186046511627907,0.4470588235294118,0.7857142857142857,0.8407643312101911,0.1374233000096865,0.05962970003020018,False
fft_rmsnorm,SVM-RBF,0,2,2,0,991,311,0.8167202572347267,0.8122996613073609,0.8198757763975155,0.7586206896551724,0.8135593220338984,0.8571428571428571,0.1398104999680072,0.0660626000026241,False
fft_rmsnorm,SVM-RBF,0,2,2,1,1006,295,0.711864406779661,0.6837092661120414,0.7432432432432432,0.45977011494252873,0.7046632124352331,0.8271604938271605,0.13246749999234453,0.065808100043796,False
fft_rmsnorm,SVM-RBF,0,2,2,2,1006,297,0.6902356902356902,0.6959482506910732,0.6376811594202898,0.5531914893617021,0.5929203539823009,1.0,0.13787139998748899,0.06136799999512732,False
fft_rmsnorm,SVM-RBF,0,2,2,3,1006,295,0.752542372881356,0.7449423670943613,0.7843137254901961,0.6041666666666666,0.9041095890410958,0.6871794871794872,0.15304840001044795,0.0736806999775581,False
fft_rmsnorm,SVM-RBF,0,2,2,4,1011,291,0.7697594501718213,0.7495779098892238,0.8301886792452831,0.5652173913043478,0.7457627118644068,0.8571428571428571,0.1367964000091888,0.0580820000031963,False
fft_rmsnorm,SVM-RBF,0,3,3,0,991,311,0.4983922829581994,0.4013907210443004,0.020833333333333332,0.24390243902439024,0.549618320610687,0.7912087912087912,0.12900059996172786,0.06344960001297295,False
fft_rmsnorm,SVM-RBF,0,3,3,1,1006,299,0.34448160535117056,0.25322389529209394,0.021052631578947368,0.08450704225352113,0.2857142857142857,0.6216216216216216,0.13732929999241605,0.06025989999761805,False
